price,kilometer,engine,max_power,max_torque,length,width,height,seating_capacity,fuel_tank_capacity,car_age,fuel_type_CNG + CNG,fuel_type_Diesel,fuel_type_Electric,fuel_type_Hybrid,fuel_type_LPG,fuel_type_Petrol,fuel_type_Petrol + CNG,fuel_type_Petrol + LPG,transmission_Manual,owner_First,owner_Fourth,owner_Second,owner_Third,owner_UnRegistered Car,seller_type_Corporate,seller_type_Individual,drivetrain_FWD,drivetrain_RWD
370000,64000,998.0,67.0,90.0,3545.0,1490.0,1475.0,5.0,35.0,10,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
250000,48568,1086.0,68.0,99.08,3585.0,1595.0,1550.0,5.0,35.0,13,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
3150000,66500,2993.0,271.0,600.0,5252.0,1899.0,1457.0,5.0,83.0,11,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
1115000,58590,2179.0,153.0,360.0,4585.0,1890.0,1785.0,7.0,70.0,7,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
130000,59000,1086.0,67.0,99.0,3565.0,1595.0,1550.0,5.0,35.0,16,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
299000,47000,1197.0,85.0,114.0,3850.0,1695.0,1530.0,5.0,42.0,12,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
300000,40000,1197.0,83.0,113.796,3995.0,1710.0,1505.0,5.0,45.0,11,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
3325000,13092,1984.0,188.0,320.0,4869.0,1864.0,1469.0,5.0,66.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
1950000,57057,1968.0,177.0,380.0,4701.0,1826.0,1427.0,5.0,63.0,9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
500000,90000,1248.0,74.0,190.0,3995.0,1695.0,1555.0,5.0,42.0,10,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
595000,45000,1197.0,82.0,115.0,3995.0,1760.0,1555.0,5.0,45.0,10,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
484999,44000,998.0,67.0,90.0,3715.0,1635.0,1565.0,5.0,35.0,7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
1700000,17000,2184.0,130.0,300.0,3985.0,1820.0,1855.0,4.0,57.0,4,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
579000,50860,1197.0,82.0,113.0,3655.0,1620.0,1675.0,5.0,32.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
3800000,20000,1996.0,168.0,420.0,4903.0,1869.0,1837.0,7.0,80.0,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
3290000,51000,2755.0,174.0,450.0,4795.0,1855.0,1835.0,7.0,80.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
4250000,24000,1950.0,192.0,400.0,4686.0,1810.0,1442.0,5.0,66.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
535000,34908,1197.0,83.0,115.0,3995.0,1745.0,1500.0,5.0,37.0,8,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False
775000,67000,1461.0,108.0,248.0,4315.0,1822.0,1695.0,5.0,50.0,8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
345000,19000,998.0,67.0,90.0,3600.0,1600.0,1560.0,5.0,35.0,11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
3400000,30600,1984.0,227.0,350.0,4689.0,1814.0,1496.0,5.0,50.0,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
4500000,49500,1995.0,188.0,400.0,4936.0,1868.0,1479.0,5.0,65.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
525000,18800,1199.0,89.0,110.0,3955.0,1694.0,1544.0,5.0,40.0,9,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
650000,100000,1197.0,82.0,115.0,3985.0,1734.0,1505.0,5.0,45.0,9,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1074000,50050,1591.0,122.0,154.0,4270.0,1780.0,1630.0,5.0,60.0,8,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
1750000,14000,1582.0,126.0,265.0,4270.0,1780.0,1630.0,5.0,60.0,4,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
590000,55000,1461.0,84.0,200.0,4331.0,1822.0,1671.0,5.0,50.0,11,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
7990000,23000,4951.0,396.0,515.0,4784.0,2080.0,1391.0,4.0,60.9,7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
1725000,35000,1493.0,113.0,250.0,4300.0,1790.0,1635.0,5.0,50.0,5,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
630000,20734,998.0,67.0,90.0,3695.0,1600.0,1560.0,5.0,35.0,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
6975000,15200,1950.0,241.0,500.0,4988.0,1890.0,1435.0,5.0,66.0,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
1375000,83000,2982.0,169.0,343.0,4705.0,1840.0,1850.0,7.0,80.0,12,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
425000,75000,1498.0,99.0,200.0,3990.0,1680.0,1505.0,5.0,35.0,11,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
2196000,42794,2755.0,172.0,360.0,4735.0,1830.0,1795.0,8.0,55.0,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
6300000,40000,1950.0,161.0,380.0,5140.0,1928.0,1901.0,6.0,57.0,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
200000,41000,796.0,47.0,62.0,3495.0,1475.0,1460.0,5.0,35.0,17,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
250000,72256,1497.0,118.0,146.0,4420.0,1695.0,1480.0,5.0,42.0,16,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
2950000,17300,1968.0,141.0,320.0,4456.0,1796.0,1416.0,5.0,50.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
985000,68000,2179.0,120.0,280.0,4456.0,1820.0,1995.0,8.0,60.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
750000,43600,998.0,118.0,172.0,3995.0,1770.0,1605.0,5.0,45.0,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
450000,43000,998.0,67.7,90.0,3636.0,1475.0,1670.0,5.0,35.0,7,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
849000,17283,1462.0,103.0,138.0,3995.0,1790.0,1640.0,5.0,48.0,4,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
430000,59000,1197.0,85.0,114.0,3995.0,1695.0,1555.0,5.0,42.0,11,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
740000,88000,1248.0,89.0,200.0,4296.0,1695.0,1685.0,7.0,45.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
12500000,9500,2998.0,335.0,450.0,5151.0,2000.0,1805.0,6.0,83.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1260000,36000,1591.0,122.0,151.0,4270.0,1780.0,1665.0,5.0,55.0,7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
250000,32000,799.0,53.0,72.0,3679.0,1579.0,1478.0,5.0,28.0,8,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
975000,53300,1591.0,121.0,151.0,4440.0,1729.0,1475.0,5.0,45.0,7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
4151000,1,1984.0,188.0,320.0,4762.0,1847.0,1433.0,5.0,54.0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
3250000,32005,1995.0,184.0,380.0,4454.0,1798.0,1545.0,5.0,61.0,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
3450000,35000,3198.0,197.0,470.0,4892.0,1860.0,1837.0,7.0,80.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
6680000,18223,1998.0,248.0,350.0,4708.0,1891.0,1676.0,5.0,60.0,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
600000,92000,1493.0,84.0,230.0,3995.0,1835.0,1839.0,7.0,60.0,9,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
1465000,22000,1999.0,150.0,192.0,4570.0,1800.0,1465.0,5.0,50.0,6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
475000,62000,1591.0,121.0,158.0,4370.0,1700.0,1475.0,5.0,43.0,11,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1000000,4000,999.0,71.0,96.0,3991.0,1750.0,1605.0,5.0,40.0,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
1850000,72000,2755.0,172.0,360.0,4735.0,1830.0,1795.0,7.0,55.0,9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
570000,60798,1373.0,91.0,130.0,4490.0,1730.0,1485.0,5.0,43.0,10,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
770000,20000,1591.0,121.0,158.0,4375.0,1700.0,1475.0,5.0,43.0,9,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
1040000,18000,1497.0,117.0,145.0,4440.0,1695.0,1495.0,5.0,40.0,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
675000,78000,2179.0,120.0,290.0,4430.0,1817.0,1975.0,8.0,60.0,11,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
450000,52000,1197.0,85.0,114.0,3995.0,1695.0,1555.0,5.0,42.0,11,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
800000,10000,1197.0,89.0,113.0,3845.0,1735.0,1530.0,5.0,37.0,3,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
2200000,32000,2179.0,154.0,400.0,4655.0,1965.0,1922.0,7.0,63.0,4,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
1075000,138000,2179.0,138.0,330.0,4585.0,1890.0,1785.0,7.0,70.0,10,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
560000,84500,1248.0,74.0,190.0,3995.0,1735.0,1515.0,5.0,37.0,7,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
450000,47000,1197.0,81.0,114.0,3765.0,1660.0,1520.0,5.0,43.0,9,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
4175000,20000,1969.0,190.0,400.0,4963.0,1879.0,1443.0,5.0,55.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
5200000,0,1998.0,228.0,320.0,3850.0,1727.0,1414.0,4.0,44.0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
810000,73000,1582.0,126.0,260.0,4440.0,1729.0,1475.0,5.0,45.0,7,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1875000,72000,4663.0,453.0,700.0,5246.0,1899.0,1494.0,4.0,80.0,14,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
520000,42000,1198.0,87.0,110.0,3955.0,1694.0,1544.0,5.0,40.0,10,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
8900000,9000,1950.0,241.0,500.0,4924.0,2157.0,1772.0,5.0,93.0,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
425000,36528,1248.0,74.0,190.0,3850.0,1695.0,1530.0,5.0,42.0,10,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
325000,30000,1197.0,85.0,114.0,3850.0,1695.0,1530.0,5.0,42.0,13,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1889999,17000,1451.0,141.0,250.0,4655.0,1835.0,1760.0,5.0,60.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1950000,79000,2400.0,215.0,440.0,4644.0,1891.0,1713.0,5.0,70.0,9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
5300000,15087,1995.0,190.0,400.0,4657.0,1881.0,1678.0,5.0,67.0,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
950000,41000,2523.0,75.0,200.0,4456.0,1820.0,1930.0,8.0,60.0,7,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
8500000,32500,1969.0,232.0,480.0,4953.0,2008.0,1776.0,7.0,71.0,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1975000,61000,1968.0,190.0,400.0,4933.0,1874.0,1455.0,5.0,75.0,10,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
4200000,85000,2143.0,201.0,500.0,4819.0,2141.0,1796.0,5.0,93.0,8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3500000,55000,1950.0,192.0,400.0,4686.0,1810.0,1442.0,5.0,66.0,6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
375000,45000,999.0,67.0,91.0,3679.0,1579.0,1478.0,5.0,28.0,8,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
1825000,58000,2143.0,134.0,300.0,4424.0,1804.0,1494.0,5.0,50.0,9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1710000,4400,1997.0,150.0,320.0,3985.0,1820.0,1844.0,4.0,57.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
375000,35000,998.0,67.0,90.0,3600.0,1600.0,1560.0,5.0,35.0,11,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
285000,22346,796.0,47.0,69.0,3395.0,1490.0,1475.0,5.0,35.0,9,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1850000,23280,1997.0,150.0,300.0,3985.0,1820.0,1920.0,6.0,57.0,4,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
621000,72000,1248.0,89.0,200.0,4265.0,1695.0,1685.0,7.0,45.0,12,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1475000,82000,2477.0,176.0,350.0,4695.0,1815.0,1840.0,7.0,70.0,9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
1800000,86000,2982.0,169.0,360.0,4705.0,1840.0,1850.0,7.0,80.0,10,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
399000,38000,1197.0,81.0,114.0,3765.0,1660.0,1520.0,5.0,43.0,7,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
890000,138314,1582.0,126.0,265.0,4270.0,1780.0,1630.0,5.0,60.0,10,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1325000,9900,1591.0,121.0,158.0,4370.0,1700.0,1475.0,5.0,43.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
5300000,12500,2148.0,170.0,410.0,4596.0,1770.0,1447.0,5.0,66.0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
4775000,51529,1950.0,192.0,400.0,5063.0,1860.0,1494.0,5.0,80.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
249000,60000,1493.0,100.0,240.0,3985.0,1850.0,1880.0,7.0,55.0,12,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
509999,48000,998.0,67.0,90.0,3695.0,1600.0,1560.0,5.0,35.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1450000,90000,1956.0,171.0,350.0,4395.0,1818.0,1640.0,5.0,60.0,7,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
640000,63000,1598.0,118.0,320.0,4300.0,1765.0,1590.0,5.0,48.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
299000,65822,793.0,46.0,125.0,3600.0,1600.0,1560.0,5.0,35.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
195000,102000,1061.0,58.0,77.0,3520.0,1475.0,1660.0,5.0,35.0,16,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1495000,72100,2987.0,235.0,490.0,5226.0,2120.0,1479.0,5.0,90.0,14,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
14900000,7534,2995.0,335.0,450.0,4918.0,1983.0,1696.0,5.0,75.0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
350000,34000,1197.0,80.0,104.0,3775.0,1695.0,1510.0,5.0,45.0,12,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1421000,75000,2393.0,148.0,343.0,4735.0,1830.0,1795.0,7.0,55.0,8,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
595000,99000,1199.0,89.0,110.0,3955.0,1694.0,1544.0,5.0,40.0,8,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
351000,42000,1248.0,74.0,190.0,3995.0,1695.0,1555.0,5.0,42.0,12,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
325000,118000,1586.0,102.0,145.0,4490.0,1735.0,1560.0,5.0,50.0,13,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
975000,78000,2179.0,140.0,330.0,4585.0,1890.0,1785.0,7.0,70.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
825000,44000,1462.0,103.0,138.0,4490.0,1730.0,1485.0,5.0,43.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1050000,88757,2179.0,154.0,400.0,4788.0,1903.0,1791.0,6.0,60.0,8,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
1970000,85000,1968.0,150.0,340.0,4385.0,1831.0,1608.0,5.0,64.0,8,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
4100000,12136,1995.0,188.0,400.0,4526.0,1800.0,1420.0,5.0,50.0,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1525000,49000,1968.0,177.0,380.0,4701.0,1826.0,1427.0,5.0,63.0,10,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
4150000,6000,1332.0,161.0,250.0,4549.0,1796.0,1446.0,5.0,43.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
725000,64000,1248.0,89.0,200.0,3995.0,1790.0,1640.0,5.0,48.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
340000,109000,1794.0,132.0,170.0,4540.0,1760.0,1480.0,5.0,55.0,14,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
650000,32000,1197.0,83.0,115.0,3995.0,1745.0,1500.0,5.0,37.0,7,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
570000,13000,1197.0,83.0,115.0,3850.0,1695.0,1530.0,5.0,42.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
160000,90000,2494.0,102.0,200.0,4555.0,1770.0,1755.0,8.0,55.0,17,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1220000,35000,2179.0,120.0,280.0,4456.0,1820.0,1995.0,7.0,60.0,5,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
800000,112000,1997.0,138.0,320.0,4585.0,1890.0,1785.0,7.0,70.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
660000,40000,1197.0,83.0,115.0,3995.0,1745.0,1500.0,5.0,37.0,8,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
575000,53580,1199.0,89.0,110.0,3999.0,1734.0,1601.0,5.0,40.0,8,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
240000,51500,1493.0,100.0,240.0,3985.0,1850.0,1880.0,7.0,55.0,12,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
950000,22000,1497.0,118.0,145.0,4440.0,1695.0,1495.0,5.0,40.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
419000,23700,799.0,53.0,72.0,3679.0,1579.0,1478.0,5.0,28.0,8,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
750000,48069,1197.0,83.0,115.0,3995.0,1695.0,1555.0,5.0,42.0,8,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
3400000,48000,1968.0,188.0,400.0,4726.0,1842.0,1427.0,5.0,54.0,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1160000,47981,1968.0,141.0,320.0,4659.0,1814.0,1476.0,5.0,50.0,10,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1750000,26000,1493.0,113.0,250.0,4500.0,1790.0,1675.0,7.0,50.0,4,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1575000,63000,1493.0,113.0,250.0,4315.0,1800.0,1645.0,5.0,50.0,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
2811000,71500,2755.0,174.0,450.0,4795.0,1855.0,1835.0,7.0,80.0,6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
475000,16630,1197.0,81.0,114.0,3765.0,1660.0,1520.0,5.0,43.0,9,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
4351000,36000,1968.0,190.0,400.0,4933.0,1874.0,1455.0,5.0,75.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
850000,47255,1497.0,117.0,145.0,4440.0,1695.0,1495.0,5.0,40.0,8,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1095000,50000,2179.0,153.0,360.0,4585.0,1890.0,1785.0,7.0,70.0,7,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
7700000,18703,2993.0,261.0,620.0,4963.0,1868.0,1467.0,5.0,66.0,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
5800000,7935,1984.0,241.0,370.0,4939.0,1886.0,1457.0,5.0,73.0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
1925000,9355,1497.0,113.0,144.0,4300.0,1790.0,1635.0,5.0,50.0,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
305000,34800,799.0,53.0,72.0,3679.0,1579.0,1478.0,5.0,28.0,7,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
385000,72000,1461.0,84.0,200.0,4331.0,1822.0,1671.0,5.0,50.0,12,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
500000,86288,1598.0,103.0,250.0,4386.0,1699.0,1466.0,5.0,55.0,13,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
655000,24003,1199.0,89.0,110.0,3955.0,1694.0,1544.0,5.0,40.0,8,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
925000,28000,1497.0,108.0,260.0,3994.0,1811.0,1607.0,5.0,44.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
690000,65000,1396.0,89.0,220.0,3985.0,1734.0,1505.0,5.0,45.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1500000,75000,2179.0,153.0,360.0,4585.0,1890.0,1785.0,7.0,70.0,6,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
625000,45000,1248.0,89.0,200.0,4265.0,1695.0,1685.0,7.0,45.0,10,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
844999,71000,1582.0,126.0,260.0,4375.0,1700.0,1475.0,5.0,43.0,7,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
745000,54000,1497.0,117.0,145.0,4453.0,1735.0,1666.0,7.0,42.0,7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
650000,49776,1493.0,84.0,230.0,3995.0,1835.0,1839.0,7.0,60.0,10,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
640000,61000,1248.0,89.0,200.0,3995.0,1790.0,1640.0,5.0,48.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
2050000,68000,1984.0,150.0,350.0,4370.0,1783.0,1458.0,5.0,60.0,8,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
395000,47884,998.0,67.0,90.0,3600.0,1600.0,1560.0,5.0,35.0,11,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
1390000,56000,1798.0,177.0,250.0,4670.0,1814.0,1476.0,5.0,50.0,8,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
365000,58424,1497.0,118.0,146.0,4420.0,1695.0,1480.0,5.0,42.0,15,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
451000,55000,1120.0,71.0,180.0,3995.0,1660.0,1520.0,5.0,43.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
2150000,45000,2755.0,172.0,360.0,4735.0,1830.0,1795.0,7.0,55.0,8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
195000,75000,1248.0,75.0,190.0,3715.0,1680.0,1620.0,5.0,43.0,14,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
880000,47000,1598.0,104.0,153.0,4386.0,1699.0,1466.0,5.0,55.0,7,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1180000,38000,1591.0,121.0,158.0,4370.0,1700.0,1475.0,5.0,43.0,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
285000,17000,796.0,47.0,69.0,3395.0,1490.0,1475.0,5.0,35.0,9,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
925000,925000,1582.0,126.0,260.0,4375.0,1700.0,1475.0,5.0,43.0,7,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
675000,35000,1498.0,99.0,215.0,3995.0,1704.0,1525.0,5.0,40.0,6,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
2500000,34303,1496.0,114.0,270.0,3982.0,1727.0,1425.0,5.0,44.0,10,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
3675000,34000,1968.0,190.0,400.0,4933.0,1874.0,1455.0,5.0,75.0,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
2400000,8000,1493.0,113.0,250.0,4500.0,1790.0,1675.0,7.0,50.0,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1300000,27000,1493.0,113.0,250.0,4315.0,1800.0,1645.0,5.0,50.0,5,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
825000,6600,1197.0,82.0,114.0,3805.0,1680.0,1520.0,5.0,37.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
